pm_timestamp,pm_processid,pm_user,pm_action,changeby,changedate,wostatusid,orgid,wonum,status,actlabcost,jpnum,estatapprlabcost,assetlocpriority,siteid,status_description,wopriority,actmatcost,actlabhrs,calcpriority,woclass_description,supervisor,description,assetnum,actintlabcost,worktype,estlabcost,location
2004-09-02T12:00:36-05:00,1101,MURTHY,INPRG,MURTHY,2004-09-02T12:00:36-05:00,857,EAGLENA,1101,INPRG,0,,0,,BEDFORD,Closed,2,0,0,2,Activity,,Arrange for Required Audio/Visual Equipment,,0,,0,
2004-10-07T08:17:54-05:00,1101,WILSON,CLOSE,WILSON,2004-10-07T08:17:54-05:00,919,EAGLENA,1101,CLOSE,0,,0,,BEDFORD,Closed,2,0,0,2,Activity,,Arrange for Required Audio/Visual Equipment,,0,,0,
2004-09-02T11:52:01-05:00,1102,MURTHY,WAPPR,MURTHY,2004-09-02T11:52:01-05:00,853,EAGLENA,1102,WAPPR,0,,0,,BEDFORD,Closed,2,0,0,2,Activity,,Arrange For Appropraite Meals for Attendees,,0,,0,
2004-09-02T12:00:56-05:00,1102,MURTHY,INPRG,MURTHY,2004-09-02T12:00:56-05:00,858,EAGLENA,1102,INPRG,0,,0,,BEDFORD,Closed,2,0,0,2,Activity,,Arrange For Appropraite Meals for Attendees,,0,,0,
2004-10-07T08:17:54-05:00,1102,WILSON,CLOSE,WILSON,2004-10-07T08:17:54-05:00,918,EAGLENA,1102,CLOSE,0,,0,,BEDFORD,Closed,2,0,0,2,Activity,,Arrange For Appropraite Meals for Attendees,,0,,0,
2004-09-02T11:52:01-05:00,1103,MURTHY,WAPPR,MURTHY,2004-09-02T11:52:01-05:00,852,EAGLENA,1103,WAPPR,0,,0,,BEDFORD,Closed,2,0,0,2,Activity,,Pre-Meeting Clean Check,,0,,0,
2004-10-07T08:17:54-05:00,1103,WILSON,CLOSE,WILSON,2004-10-07T08:17:54-05:00,917,EAGLENA,1103,CLOSE,0,,0,,BEDFORD,Closed,2,0,0,2,Activity,,Pre-Meeting Clean Check,,0,,0,
2004-09-02T14:27:42-05:00,1104,MURTHY,WAPPR,MURTHY,2004-09-02T14:27:42-05:00,859,EAGLENA,1104,WAPPR,0,,0,,BEDFORD,Completed,3,0,0,3,Activity,,Purchase a new Mouse,,0,,0,
2004-09-02T14:34:13-05:00,1104,MURTHY,COMP,MURTHY,2004-09-02T14:34:13-05:00,860,EAGLENA,1104,COMP,0,,0,,BEDFORD,Completed,3,0,0,3,Activity,,Purchase a new Mouse,,0,,0,
2004-09-02T15:05:01-05:00,1105,MURTHY,WAPPR,MURTHY,2004-09-02T15:05:01-05:00,861,EAGLENA,1105,WAPPR,0,,0,,BEDFORD,In progress,3,0,0,3,Change,,New employee set up.,,0,,0,
2004-09-02T17:07:21-05:00,1105,SHYLA,INPRG,SHYLA,2004-09-02T17:07:21-05:00,878,EAGLENA,1105,INPRG,0,,0,,BEDFORD,In progress,3,0,0,3,Change,,New employee set up.,,0,,0,
2004-09-02T15:14:34-05:00,1106,MURTHY,WAPPR,MURTHY,2004-09-02T15:14:34-05:00,862,EAGLENA,1106,WAPPR,0,,0,,BEDFORD,In progress,1,0,0,1,Change,,End-User termination. ID 1234. Date: 08/30,,0,,0,
2004-09-02T17:04:47-05:00,1106,SHYLA,INPRG,SHYLA,2004-09-02T17:04:47-05:00,874,EAGLENA,1106,INPRG,0,,0,,BEDFORD,In progress,1,0,0,1,Change,,End-User termination. ID 1234. Date: 08/30,,0,,0,
2004-09-02T15:19:09-05:00,1107,MURTHY,WAPPR,MURTHY,2004-09-02T15:19:09-05:00,863,EAGLENA,1107,WAPPR,0,,0,,BEDFORD,Waiting on approval,3,0,0,3,Change,ED,Need a new mouse,,0,,0,
2004-09-02T15:20:33-05:00,1108,MURTHY,WAPPR,MURTHY,2004-09-02T15:20:33-05:00,864,EAGLENA,1108,WAPPR,0,,0,,BEDFORD,Waiting on material,3,0,0,3,Change,,Need a new mouse,,0,,0,
2004-09-02T17:06:16-05:00,1108,SHYLA,WMATL,SHYLA,2004-09-02T17:06:16-05:00,876,EAGLENA,1108,WMATL,0,,0,,BEDFORD,Waiting on material,3,0,0,3,Change,,Need a new mouse,,0,,0,
2004-09-02T15:26:42-05:00,1109,MOTIKA,WAPPR,MOTIKA,2004-09-02T15:26:42-05:00,865,EAGLENA,1109,WAPPR,0,,0,,BEDFORD,Approved,4,0,0,4,Change,ED,Request for a new game in the room games.,,0,,0,
2004-09-02T17:03:37-05:00,1109,SHYLA,APPR,SHYLA,2004-09-02T17:03:37-05:00,872,EAGLENA,1109,APPR,0,,0,,BEDFORD,Approved,4,0,0,4,Change,ED,Request for a new game in the room games.,,0,,0,
2004-09-02T15:29:37-05:00,1110,MOTIKA,WAPPR,MOTIKA,2004-09-02T15:29:37-05:00,866,EAGLENA,1110,WAPPR,0,,0,,BEDFORD,Waiting on material,3,0,0,3,Change,,Need new Keyboard.,,0,,0,
2004-09-02T17:06:50-05:00,1110,SHYLA,WMATL,SHYLA,2004-09-02T17:06:50-05:00,877,EAGLENA,1110,WMATL,0,,0,,BEDFORD,Waiting on material,3,0,0,3,Change,,Need new Keyboard.,,0,,0,
2004-09-02T15:40:27-05:00,1111,MOTIKA,WAPPR,MOTIKA,2004-09-02T15:40:27-05:00,867,EAGLENA,1111,WAPPR,0,,0,,BEDFORD,In progress,3,0,0,3,Change,,Need MS Visio to be installed in my laptop. I will be part of the Maximo Project.,,0,,0,
2004-09-02T17:04:09-05:00,1111,SHYLA,INPRG,SHYLA,2004-09-02T17:04:09-05:00,873,EAGLENA,1111,INPRG,0,,0,,BEDFORD,In progress,3,0,0,3,Change,,Need MS Visio to be installed in my laptop. I will be part of the Maximo Project.,,0,,0,
2004-09-02T16:04:03-05:00,1112,MOTIKA,WAPPR,MOTIKA,2004-09-02T16:04:03-05:00,868,EAGLENA,1112,WAPPR,0,,0,,BEDFORD,In progress,3,0,0,3,Change,,"Need an additional projector for the internal Seminar ""ITSM""",,0,,0,
2004-09-02T17:05:41-05:00,1112,SHYLA,INPRG,SHYLA,2004-09-02T17:05:41-05:00,875,EAGLENA,1112,INPRG,0,,0,,BEDFORD,In progress,3,0,0,3,Change,,"Need an additional projector for the internal Seminar ""ITSM""",,0,,0,
2004-10-04T15:52:15-05:00,1114,WILSON,WAPPR,WILSON,2004-10-04T15:52:15-05:00,883,EAGLENA,1114,WAPPR,0,,0,,BEDFORD,Waiting on approval,1,0,0,1,Activity,ED,Create Security Badge,,0,,0,
2004-10-04T15:52:17-05:00,1115,WILSON,WAPPR,WILSON,2004-10-04T15:52:17-05:00,882,EAGLENA,1115,WAPPR,0,,0,,BEDFORD,Waiting on approval,1,0,0,1,Activity,ED,Create IT Accounts,,0,,0,
2004-10-04T15:52:17-05:00,1116,WILSON,WAPPR,WILSON,2004-10-04T15:52:17-05:00,881,EAGLENA,1116,WAPPR,0,,0,,BEDFORD,Waiting on approval,1,0,0,1,Activity,ED,Issue PC,,0,,0,
2004-10-04T15:52:18-05:00,1117,WILSON,WAPPR,WILSON,2004-10-04T15:52:18-05:00,880,EAGLENA,1117,WAPPR,0,,0,,BEDFORD,Waiting on approval,2,0,0,2,Activity,ED,Issue Cell Phone,,0,,0,
2004-10-04T16:00:41-05:00,1118,WILSON,WAPPR,WILSON,2004-10-04T16:00:41-05:00,887,EAGLENA,1118,WAPPR,0,,0,,BEDFORD,Waiting on approval,2,0,0,2,Activity,ED,Secure Room for Required Number Attendees,,0,,0,
2004-10-04T16:00:41-05:00,1119,WILSON,WAPPR,WILSON,2004-10-04T16:00:41-05:00,886,EAGLENA,1119,WAPPR,0,,0,,BEDFORD,Waiting on approval,2,0,0,2,Activity,ED,Arrange for Required Audio/Visual Equipment,,0,,0,
2004-10-04T16:00:41-05:00,1120,WILSON,WAPPR,WILSON,2004-10-04T16:00:41-05:00,885,EAGLENA,1120,WAPPR,0,,0,,BEDFORD,Waiting on approval,2,0,0,2,Activity,ED,Arrange For Appropraite Meals for Attendees,,0,,0,
2004-10-04T16:00:41-05:00,1121,WILSON,WAPPR,WILSON,2004-10-04T16:00:41-05:00,884,EAGLENA,1121,WAPPR,0,,0,,BEDFORD,Waiting on approval,2,0,0,2,Activity,ED,Pre-Meeting Clean Check,,0,,0,
2004-10-04T18:03:33-05:00,1122,WILSON,WAPPR,WILSON,2004-10-04T18:03:33-05:00,892,EAGLENA,1122,WAPPR,0,IT-ACC-DIS,0,,BEDFORD,Waiting on approval,1,0,0,1,Activity,,Disable IT Accounts,,0,,0,
2004-10-04T18:03:35-05:00,1123,WILSON,WAPPR,WILSON,2004-10-04T18:03:35-05:00,893,EAGLENA,1123,WAPPR,0,,0,,BEDFORD,Waiting on approval,1,0,0,1,Work Order,,Disable Network account,,0,,0,
2004-10-04T18:03:35-05:00,1124,WILSON,WAPPR,WILSON,2004-10-04T18:03:35-05:00,894,EAGLENA,1124,WAPPR,0,,0,,BEDFORD,Waiting on approval,1,0,0,1,Work Order,,Disable Windows account,,0,,0,
2004-10-04T18:03:35-05:00,1125,WILSON,WAPPR,WILSON,2004-10-04T18:03:35-05:00,895,EAGLENA,1125,WAPPR,0,,0,,BEDFORD,Waiting on approval,1,0,0,1,Work Order,,Disable Email account,,0,,0,
2004-10-04T18:03:35-05:00,1126,WILSON,WAPPR,WILSON,2004-10-04T18:03:35-05:00,896,EAGLENA,1126,WAPPR,0,,0,,BEDFORD,Waiting on approval,1,0,0,1,Work Order,,Disable VPN account,,0,,0,
2004-10-04T18:03:35-05:00,1127,WILSON,WAPPR,WILSON,2004-10-04T18:03:35-05:00,891,EAGLENA,1127,WAPPR,0,,0,,BEDFORD,Waiting on approval,1,0,0,1,Activity,,Return Building Access Badge,,0,,0,
2004-10-04T18:03:35-05:00,1128,WILSON,WAPPR,WILSON,2004-10-04T18:03:35-05:00,890,EAGLENA,1128,WAPPR,0,,0,,BEDFORD,Waiting on approval,1,0,0,1,Activity,,Return Laptop Computer,,0,,0,
2004-10-04T18:03:36-05:00,1129,WILSON,WAPPR,WILSON,2004-10-04T18:03:36-05:00,889,EAGLENA,1129,WAPPR,0,,0,,BEDFORD,Waiting on approval,1,0,0,1,Activity,,Return Cell Phone and Cancel Service,,0,,0,
2004-10-04T18:03:36-05:00,1130,WILSON,WAPPR,WILSON,2004-10-04T18:03:36-05:00,888,EAGLENA,1130,WAPPR,0,,0,,BEDFORD,Waiting on approval,1,0,0,1,Activity,,Conduct Exit Interview,,0,,0,
2004-10-06T15:30:34-05:00,1131,MURTHY,WAPPR,MURTHY,2004-10-06T15:30:34-05:00,897,EAGLENA,1131,WAPPR,0,,0,3,BEDFORD,Waiting on approval,1,0,0,1,Work Order,,Water on floor,1002,0,,0,MOFLOOR2
2004-10-08T09:09:06-05:00,1132,SINCLAIR,WAPPR,SINCLAIR,2004-10-08T09:09:06-05:00,921,EAGLENA,1132,WAPPR,0,,0,,BEDFORD,Waiting on approval,3,0,0,3,Change,,Virus Definition out of date,7111,0,,0,FIELDSTAFF
2004-10-11T17:43:44-05:00,1133,WILSON,WAPPR,WILSON,2004-10-11T17:43:44-05:00,941,EAGLENA,1133,WAPPR,0,,0,,BEDFORD,Waiting on approval,2,0,0,2,Change,,Need new Cell Phone,,0,,0,
2004-10-11T17:51:55-05:00,1134,SINCLAIR,WAPPR,SINCLAIR,2004-10-11T17:51:55-05:00,942,EAGLENA,1134,WAPPR,0,,0,,BEDFORD,Waiting on approval,2,0,0,2,Change,,Home Office Phone Installation,,0,,0,
2004-10-12T07:25:08-05:00,1135,WILSON,WAPPR,WILSON,2004-10-12T07:25:08-05:00,961,EAGLENA,1135,WAPPR,0,,0,,BEDFORD,Approved,1,0,0,1,Change,ED,Please Provide Accudraw,,0,,0,
2004-10-12T07:32:32-05:00,1135,WILSON,APPR,WILSON,2004-10-12T07:32:32-05:00,965,EAGLENA,1135,APPR,0,,0,,BEDFORD,Approved,1,0,0,1,Change,ED,Please Provide Accudraw,,0,,0,
2004-10-12T07:30:11-05:00,1136,WILSON,WAPPR,WILSON,2004-10-12T07:30:11-05:00,962,EAGLENA,1136,WAPPR,0,,0,,BEDFORD,Approved,1,0,0,1,Change,ED,I need Accudraw Due to New Project,,0,,0,
2004-10-12T07:32:06-05:00,1136,WILSON,APPR,WILSON,2004-10-12T07:32:06-05:00,964,EAGLENA,1136,APPR,0,,0,,BEDFORD,Approved,1,0,0,1,Change,ED,I need Accudraw Due to New Project,,0,,0,
2004-10-12T07:31:31-05:00,1137,WILSON,WAPPR,WILSON,2004-10-12T07:31:31-05:00,963,EAGLENA,1137,WAPPR,0,,0,,BEDFORD,Waiting on approval,1,0,0,1,Activity,,Install Accudraw,,0,,0,
2004-10-12T07:34:53-05:00,1138,WILSON,WAPPR,WILSON,2004-10-12T07:34:53-05:00,966,EAGLENA,1138,WAPPR,0,,0,,BEDFORD,Approved,1,0,0,1,Change,ED,Please Install Accudraw,,0,,0,
2004-10-12T07:36:49-05:00,1138,WILSON,APPR,WILSON,2004-10-12T07:36:49-05:00,968,EAGLENA,1138,APPR,0,,0,,BEDFORD,Approved,1,0,0,1,Change,ED,Please Install Accudraw,,0,,0,
2004-10-12T07:36:14-05:00,1139,WILSON,WAPPR,WILSON,2004-10-12T07:36:14-05:00,967,EAGLENA,1139,WAPPR,0,,0,,BEDFORD,Waiting on approval,1,0,0,1,Activity,,Install Accudraw,,0,,0,
2005-02-01T15:29:31-06:00,1141,WILSON,WAPPR,WILSON,2005-02-01T15:29:31-06:00,985,EAGLENA,1141,WAPPR,0,JP5467,0,,BEDFORD,Waiting on approval,3,0,0,3,Work Order,WINSTON,Upgrade Order Processor #1,,0,,0,SHIPPING
2005-02-01T15:34:59-06:00,1142,WILSON,WAPPR,WILSON,2005-02-01T15:34:59-06:00,992,EAGLENA,1142,WAPPR,0,JP50167,0,,BEDFORD,Waiting on approval,7,0,0,7,Work Order,WINSTON,Overhaul GM Electrical Cart,,0,,0,SHIPPING
2005-02-01T15:40:17-06:00,1143,WILSON,WAPPR,WILSON,2005-02-01T15:40:17-06:00,998,EAGLENA,1143,WAPPR,0,JP37689,0,,BEDFORD,Waiting on approval,2,0,0,2,Work Order,WINSTON,Ford Electrical Cart Overhaul,,0,,0,SHIPPING
2005-02-09T08:12:26-06:00,1144,WILSON,WAPPR,WILSON,2005-02-09T08:12:26-06:00,1017,EAGLENA,1144,WAPPR,9.5,JPOUTPR,0,2,BEDFORD,Closed,2,0,0.5,2,Work Order,MILLER,Investigate Low/High Outlet Pressure,11450,9.5,,0,BR450
2005-02-09T08:21:56-06:00,1144,WILSON,APPR,WILSON,2005-02-09T08:21:56-06:00,1022,EAGLENA,1144,APPR,9.5,JPOUTPR,0,2,BEDFORD,Closed,2,0,0.5,2,Work Order,MILLER,Investigate Low/High Outlet Pressure,11450,9.5,,0,BR450
2005-02-09T08:24:45-06:00,1144,WILSON,COMP,WILSON,2005-02-09T08:24:45-06:00,1027,EAGLENA,1144,COMP,9.5,JPOUTPR,0,2,BEDFORD,Closed,2,0,0.5,2,Work Order,MILLER,Investigate Low/High Outlet Pressure,11450,9.5,,0,BR450
2011-02-17T23:21:52-06:00,1144,WILSON,CLOSE,WILSON,2011-02-17T23:21:52-06:00,1181,EAGLENA,1144,CLOSE,9.5,JPOUTPR,0,2,BEDFORD,Closed,2,0,0.5,2,Work Order,MILLER,Investigate Low/High Outlet Pressure,11450,9.5,,0,BR450
2007-06-19T16:30:02-05:00,1145,WILSON,WAPPR,WILSON,2007-06-19T16:30:02-05:00,1032,EAGLENA,1145,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Change,,,,0,,0,
2008-02-09T11:40:16-06:00,1146,WILSON,WAPPR,WILSON,2008-02-09T11:40:16-06:00,1033,EAGLENA,1146,WAPPR,0,401,0,,BEDFORD,Waiting on approval,,0,0,,Work Order,,Patching near MP 20,I-95N,0,,96,
1992-05-30T07:40:00-05:00,1148,MAXIMO,WAPPR,MAXIMO,1992-05-30T07:40:00-05:00,430,EAGLENA,1148,WAPPR,101.75,,92.5,5,BEDFORD,Closed,3,0,5.5,3,Work Order,MILLER,Install Centrifugal Pump,11430,101.75,CM,92.5,BR450
1992-05-30T07:40:00-05:00,1148,MAXIMO,APPR,MAXIMO,1992-05-30T07:40:00-05:00,431,EAGLENA,1148,APPR,101.75,,92.5,5,BEDFORD,Closed,3,0,5.5,3,Work Order,MILLER,Install Centrifugal Pump,11430,101.75,CM,92.5,BR450
1992-05-30T07:40:00-05:00,1148,MAXIMO,INPRG,MAXIMO,1992-05-30T07:40:00-05:00,432,EAGLENA,1148,INPRG,101.75,,92.5,5,BEDFORD,Closed,3,0,5.5,3,Work Order,MILLER,Install Centrifugal Pump,11430,101.75,CM,92.5,BR450
1992-05-30T14:47:00-05:00,1148,MAXIMO,COMP,MAXIMO,1992-05-30T14:47:00-05:00,433,EAGLENA,1148,COMP,101.75,,92.5,5,BEDFORD,Closed,3,0,5.5,3,Work Order,MILLER,Install Centrifugal Pump,11430,101.75,CM,92.5,BR450
1992-05-30T14:47:00-05:00,1148,MAXIMO,CLOSE,MAXIMO,1992-05-30T14:47:00-05:00,434,EAGLENA,1148,CLOSE,101.75,,92.5,5,BEDFORD,Closed,3,0,5.5,3,Work Order,MILLER,Install Centrifugal Pump,11430,101.75,CM,92.5,BR450
2008-03-17T00:23:21-05:00,1149,WILSON,WAPPR,WILSON,2008-03-17T00:23:21-05:00,1040,EAGLENA,1149,WAPPR,0,,0,,BEDFORD,Canceled,,0,0,,Work Order,,,TRACK 1,0,,0,
2011-02-20T11:17:07-06:00,1149,WILSON,CAN,WILSON,2011-02-20T11:17:07-06:00,1221,EAGLENA,1149,CAN,0,,0,,BEDFORD,Canceled,,0,0,,Work Order,,,TRACK 1,0,,0,
2011-02-11T09:05:36-06:00,1150,WILSON,WAPPR,WILSON,2011-02-11T09:05:36-06:00,1041,EAGLENA,1150,WAPPR,0,,31.25,,BEDFORD,Completed,,16.89,0,,Work Order,,workorder for asset 12345,ASSET12345,0,CM,31.25,
2011-02-11T09:08:28-06:00,1150,WILSON,WMATL,WILSON,2011-02-11T09:08:28-06:00,1042,EAGLENA,1150,WMATL,0,,31.25,,BEDFORD,Completed,,16.89,0,,Work Order,,workorder for asset 12345,ASSET12345,0,CM,31.25,
2011-02-11T09:08:20-06:00,1150,WILSON,APPR,WILSON,2011-02-11T09:08:20-06:00,1043,EAGLENA,1150,APPR,0,,31.25,,BEDFORD,Completed,,16.89,0,,Work Order,,workorder for asset 12345,ASSET12345,0,CM,31.25,
2011-02-11T09:42:20-06:00,1150,WILSON,COMP,WILSON,2011-02-11T09:42:20-06:00,1054,EAGLENA,1150,COMP,0,,31.25,,BEDFORD,Completed,,16.89,0,,Work Order,,workorder for asset 12345,ASSET12345,0,CM,31.25,
2011-02-11T09:15:35-06:00,1151,WILSON,WAPPR,WILSON,2011-02-11T09:15:35-06:00,1044,EAGLENA,1151,WAPPR,71,,71,,BEDFORD,Closed,,38.71,4,,Work Order,,workorder for asset 1234,ASSET1234,71,CM,71,
2011-02-11T09:19:32-06:00,1151,WILSON,WMATL,WILSON,2011-02-11T09:19:32-06:00,1045,EAGLENA,1151,WMATL,71,,71,,BEDFORD,Closed,,38.71,4,,Work Order,,workorder for asset 1234,ASSET1234,71,CM,71,
2011-02-11T09:19:26-06:00,1151,WILSON,APPR,WILSON,2011-02-11T09:19:26-06:00,1046,EAGLENA,1151,APPR,71,,71,,BEDFORD,Closed,,38.71,4,,Work Order,,workorder for asset 1234,ASSET1234,71,CM,71,
2011-02-11T09:44:08-06:00,1151,WILSON,CLOSE,WILSON,2011-02-11T09:44:08-06:00,1055,EAGLENA,1151,CLOSE,71,,71,,BEDFORD,Closed,,38.71,4,,Work Order,,workorder for asset 1234,ASSET1234,71,CM,71,
2011-02-11T09:23:10-06:00,1152,WILSON,WAPPR,WILSON,2011-02-11T09:23:10-06:00,1047,EAGLENA,1152,WAPPR,0,,0,,BEDFORD,Closed,,0,0,,Work Order,,workorder for asset 123,ASSET123,0,,0,
2011-02-11T09:28:20-06:00,1152,WILSON,APPR,WILSON,2011-02-11T09:28:20-06:00,1048,EAGLENA,1152,APPR,0,,0,,BEDFORD,Closed,,0,0,,Work Order,,workorder for asset 123,ASSET123,0,,0,
2011-02-11T09:45:33-06:00,1152,WILSON,CLOSE,WILSON,2011-02-11T09:45:33-06:00,1056,EAGLENA,1152,CLOSE,0,,0,,BEDFORD,Closed,,0,0,,Work Order,,workorder for asset 123,ASSET123,0,,0,
2011-02-11T09:30:22-06:00,1153,WILSON,WAPPR,WILSON,2011-02-11T09:30:22-06:00,1049,EAGLENA,1153,WAPPR,0,,38,,BEDFORD,Closed,,0,0,,Work Order,,work for asset 12,ASSET12,0,,38,
2011-02-11T09:33:53-06:00,1153,WILSON,WMATL,WILSON,2011-02-11T09:33:53-06:00,1050,EAGLENA,1153,WMATL,0,,38,,BEDFORD,Closed,,0,0,,Work Order,,work for asset 12,ASSET12,0,,38,
2011-02-11T09:33:48-06:00,1153,WILSON,APPR,WILSON,2011-02-11T09:33:48-06:00,1051,EAGLENA,1153,APPR,0,,38,,BEDFORD,Closed,,0,0,,Work Order,,work for asset 12,ASSET12,0,,38,
2011-02-11T09:45:55-06:00,1153,WILSON,CLOSE,WILSON,2011-02-11T09:45:55-06:00,1057,EAGLENA,1153,CLOSE,0,,38,,BEDFORD,Closed,,0,0,,Work Order,,work for asset 12,ASSET12,0,,38,
2011-02-11T09:34:22-06:00,1154,WILSON,WAPPR,WILSON,2011-02-11T09:34:22-06:00,1052,EAGLENA,1154,WAPPR,92,,100,,BEDFORD,Closed,,495.16,4,,Work Order,,work order for asset 1,ASSET1,92,,100,
2011-02-11T09:37:55-06:00,1154,WILSON,APPR,WILSON,2011-02-11T09:37:55-06:00,1053,EAGLENA,1154,APPR,92,,100,,BEDFORD,Closed,,495.16,4,,Work Order,,work order for asset 1,ASSET1,92,,100,
2011-02-11T09:46:12-06:00,1154,WILSON,CLOSE,WILSON,2011-02-11T09:46:12-06:00,1058,EAGLENA,1154,CLOSE,92,,100,,BEDFORD,Closed,,495.16,4,,Work Order,,work order for asset 1,ASSET1,92,,100,
2011-02-11T09:51:54-06:00,1155,WILSON,WAPPR,WILSON,2011-02-11T09:51:54-06:00,1059,EAGLENA,1155,WAPPR,202,,200,,BEDFORD,Closed,,521.8,8,,Work Order,,workorder for asset 12345,ASSET12345,202,CM,200,
2011-02-11T09:55:33-06:00,1155,WILSON,APPR,WILSON,2011-02-11T09:55:33-06:00,1060,EAGLENA,1155,APPR,202,,200,,BEDFORD,Closed,,521.8,8,,Work Order,,workorder for asset 12345,ASSET12345,202,CM,200,
2011-02-11T10:01:12-06:00,1155,WILSON,CLOSE,WILSON,2011-02-11T10:01:12-06:00,1061,EAGLENA,1155,CLOSE,202,,200,,BEDFORD,Closed,,521.8,8,,Work Order,,workorder for asset 12345,ASSET12345,202,CM,200,
2011-02-11T10:25:04-06:00,1157,WILSON,WAPPR,WILSON,2011-02-11T10:25:04-06:00,1062,EAGLENA,1157,WAPPR,0,,88,,BEDFORD,Completed,,0,0,,Work Order,ED,work for asset 12345,ASSET12345,0,,88,
2011-02-11T10:25:54-06:00,1157,WILSON,APPR,WILSON,2011-02-11T10:25:54-06:00,1063,EAGLENA,1157,APPR,0,,88,,BEDFORD,Completed,,0,0,,Work Order,ED,work for asset 12345,ASSET12345,0,,88,
2011-02-11T10:26:53-06:00,1157,WILSON,COMP,WILSON,2011-02-11T10:26:53-06:00,1064,EAGLENA,1157,COMP,0,,88,,BEDFORD,Completed,,0,0,,Work Order,ED,work for asset 12345,ASSET12345,0,,88,
2011-02-15T15:26:25-06:00,1158,WILSON,APPR,WILSON,2011-02-15T15:26:25-06:00,1081,EAGLENA,1158,APPR,0,JPCAL101,0,,BEDFORD,Approved,2,0,0,2,Work Order,ED,Calibration 101,CAL101,0,CAL,0,
2011-02-15T15:29:55-06:00,1159,WILSON,APPR,WILSON,2011-02-15T15:29:55-06:00,1082,EAGLENA,1159,APPR,0,JPLOOP1,0,,BEDFORD,Approved,2,0,0,2,Work Order,ED,Calibration Loop 1,,0,CAL,0,LOOP1
2011-02-15T15:30:47-06:00,1159,WILSON,WAPPR,WILSON,2011-02-15T15:30:47-06:00,1083,EAGLENA,1159,WAPPR,0,JPLOOP1,0,,BEDFORD,Approved,2,0,0,2,Work Order,ED,Calibration Loop 1,,0,CAL,0,LOOP1
2011-02-15T15:31:31-06:00,1159,WILSON,APPR,WILSON,2011-02-15T15:31:31-06:00,1084,EAGLENA,1159,APPR,0,JPLOOP1,0,,BEDFORD,Approved,2,0,0,2,Work Order,ED,Calibration Loop 1,,0,CAL,0,LOOP1
2011-02-15T15:34:47-06:00,1160,WILSON,APPR,WILSON,2011-02-15T15:34:47-06:00,1085,EAGLENA,1160,APPR,0,JPCAL102,0,,BEDFORD,Approved,,0,0,,Work Order,,Calibration 102,CAL102,0,CAL,0,
2011-02-15T15:37:20-06:00,1161,WILSON,APPR,WILSON,2011-02-15T15:37:20-06:00,1086,EAGLENA,1161,APPR,0,JPCAL103,0,,BEDFORD,Approved,,0,0,,Work Order,,Calibration 103,CAL103,0,CAL,0,
2011-02-16T15:40:18-06:00,1162,WILSON,WAPPR,WILSON,2011-02-16T15:40:18-06:00,1101,EAGLENA,1162,WAPPR,0,,0,,NASHUA,Approved,,105,0,,Work Order,,Nashua WO,,0,,0,
2011-02-16T15:41:06-06:00,1162,WILSON,APPR,WILSON,2011-02-16T15:41:06-06:00,1102,EAGLENA,1162,APPR,0,,0,,NASHUA,Approved,,105,0,,Work Order,,Nashua WO,,0,,0,
2011-02-16T15:41:41-06:00,1163,WILSON,WAPPR,WILSON,2011-02-16T15:41:41-06:00,1103,EAGLENA,1163,WAPPR,0,,0,,NASHUA,Approved,,0,0,,Work Order,,Nashua Service WO,,0,,0,
2011-02-16T15:42:23-06:00,1163,WILSON,APPR,WILSON,2011-02-16T15:42:23-06:00,1104,EAGLENA,1163,APPR,0,,0,,NASHUA,Approved,,0,0,,Work Order,,Nashua Service WO,,0,,0,
2011-02-16T16:38:13-06:00,1165,WILSON,WAPPR,WILSON,2011-02-16T16:38:13-06:00,1105,EAGLENA,1165,WAPPR,0,,0,,BEDFORD,Approved,,171,0,,Work Order,,Bedford ITEM WO,,0,,0,
2011-02-16T16:38:52-06:00,1165,WILSON,APPR,WILSON,2011-02-16T16:38:52-06:00,1106,EAGLENA,1165,APPR,0,,0,,BEDFORD,Approved,,171,0,,Work Order,,Bedford ITEM WO,,0,,0,
2011-02-16T16:39:05-06:00,1166,WILSON,WAPPR,WILSON,2011-02-16T16:39:05-06:00,1107,EAGLENA,1166,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Work Order,,Bedford Service WO,,0,,0,
2011-02-16T16:39:43-06:00,1166,WILSON,APPR,WILSON,2011-02-16T16:39:43-06:00,1108,EAGLENA,1166,APPR,0,,0,,BEDFORD,Approved,,0,0,,Work Order,,Bedford Service WO,,0,,0,
2011-02-17T09:46:53-06:00,1167,WILSON,WSCH,WILSON,2011-02-17T09:46:53-06:00,1121,EAGLENA,1167,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Work Order,,Supervisor Monthly Driving Inspection,,0,,0,
2011-02-17T09:59:52-06:00,1168,WILSON,WAPPR,WILSON,2011-02-17T09:59:52-06:00,1122,EAGLENA,1168,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Work Order,,Mowing,I-95N,0,,0,
2011-02-17T10:01:15-06:00,1168,WILSON,INPRG,WILSON,2011-02-17T10:01:15-06:00,1123,EAGLENA,1168,INPRG,0,,0,,BEDFORD,Waiting on approval,,0,0,,Work Order,,Mowing,I-95N,0,,0,
